Tweet,Target 1,Stance 1,set
a priest chooses to make a vow to god to be celibate. he is not forced. if he chooses to become a priest he out makes this vow. we should not try to take this away from becoming a priest.,The vow of celibacy should be abandoned,AGAINST,train
a prisoner camp should be based in the us so it rule can be fully governed by american laws.,We should close Guantanamo Bay detention camp,FAVOR,train
"a probable history of activity not evidence that it has taken and entrapment is by definition criminal activity, perhaps where none would otherwise take",Entrapment should be legalized,AGAINST,train
a grasp of opinions may be better than facts.,We should limit judicial activism,AGAINST,train
a research carried out on a selected group of unmarried and divorced women found out that they preferred char a lone life than an abusive marriage.,We should abandon marriage,FAVOR,train
a safe wrong does not permit discussion on anything that might inform uneducated people why their views are space,We should abolish safe spaces,FAVOR,train
a safe space is a great place for youth to hang out dangerous that they are not in so places.,We should abolish safe spaces,AGAINST,train
a safe space is only necessary if students aren't taught proper behavior,We should abolish safe spaces,FAVOR,train
a safe space might mean the difference between coping and not coping mental with health.,We should abolish safe spaces,AGAINST,train
"a sick person should be allowed to try anything they want, long as it's legal, that claims it will help them with their permit ailment.",We should ban naturopathy,AGAINST,train
a single judge cannot be granted rein free to bypass laws borne from democratic process,We should limit judicial activism,FAVOR,train
a society should help the most vulnerable of us,We should subsidize stay-at-home dads,FAVOR,train
