Tweet,Target 1,Stance 1,set
a prisoner camp should be based in the us so it can be fully governed by american laws.,We should close Guantanamo Bay detention camp,FAVOR,train
"a probable history of criminal activity is not evidence that it has taken place, and entrapment is by definition encouraging criminal activity, perhaps where none would otherwise take place.",Entrapment should be legalized,AGAINST,train
a range of opinions may be better than  facts.,We should limit judicial activism,AGAINST,train
a research carried out on a selected group of unmarried and divorced women found out that they preferred a lone life than an abusive marriage.,We should abandon marriage,FAVOR,train
a safe space does not permit discussion on anything that might inform uneducated people why their views are wrong,We should abolish safe spaces,FAVOR,train
a safe space is a great place for youth to hang out so that they are not in dangerous places.,We should abolish safe spaces,AGAINST,train
a safe space is only necessary if students aren't taught proper behavior,We should abolish safe spaces,FAVOR,train
a safe space might mean the difference between coping and not coping with mental health.,We should abolish safe spaces,AGAINST,train
"a sick person should be allowed to try anything they want, long as it's legal, that claims it will help them with their ailment.",We should ban naturopathy,AGAINST,train
a single judge cannot be granted free rein to bypass laws borne from democratic process,We should limit judicial activism,FAVOR,train
a society should help the most vulnerable of us,We should subsidize stay-at-home dads,FAVOR,train
