Tweet,Target 1,Stance 1,set
A survey shows that over 90% of people are in favour of a multi-stakeholder system in America.,We should adopt a multi-party system,FAVOR,train
a priest chooses to make a vow to God to be single. he is not forced. if he chooses to become a priest he makes that vow. we should not try to make him become a priest.,The vow of celibacy should be abandoned,AGAINST,train
A prison camp should be based in us so that it can be fully governed by American laws.,We should close Guantanamo Bay detention camp,FAVOR,train
"a probable history of criminal activity does not constitute evidence that it has taken place, and the trapping by definition encourages criminal activity, perhaps where no other activity would take place.",Entrapment should be legalized,AGAINST,train
A range of opinions may be better than the facts.,We should limit judicial activism,AGAINST,train
research on a selected group of single and divorced women revealed that they preferred a life alone rather than an abusive marriage.,We should abandon marriage,FAVOR,train
a safe space does not allow to discuss anything that could inform people without instruction why their opinions are wrong,We should abolish safe spaces,FAVOR,train
A safe space is an ideal place for young people to drag away so that they are not in dangerous places.,We should abolish safe spaces,AGAINST,train
a safe space is only necessary if students are not taught to appropriate behaviour,We should abolish safe spaces,FAVOR,train
a safe space could mean the difference between coping and not facing mental health.,We should abolish safe spaces,AGAINST,train
"a sick person should be allowed to try everything he wants, as long as it's legal, which claims he's going to help them overcome their illness.",We should ban naturopathy,AGAINST,train
a single judge cannot be granted the freedom to disregard laws arising from the democratic process,We should limit judicial activism,FAVOR,train
a society should help the most vulnerable of us,We should subsidize stay-at-home dads,FAVOR,train
a company should not be responsible for the decisions of an individual,We should subsidize stay-at-home dads,AGAINST,train
a song or writing are works of art and their creators should benefit from it,We should abolish intellectual property rights,AGAINST,train
