Tweet,Target 1,Stance 1
Icahn highlights Amazon threat in bid to block Cigna-Express Scripts deal https://t.co/FQ7571FcRB,The merger of Cigna and Express Scripts,AGAINST
"Icahn, with sizable stake in Cigna, to oppose Express Scripts acquisition: WSJ: https://t.co/erc1rO8D1g",The merger of Cigna and Express Scripts,AGAINST
Icahn Opposes Cigna-Express Scripts Deal Citing Amazon And 'Flawed' PBM Rebates https://t.co/IlezHQsTuF,The merger of Cigna and Express Scripts,AGAINST
"$CI (+0.0% pre) CIGNA’S $60 BILLION FOLLY - Carl Icahn letter to Cigna opposing Express Scripts $ESRX deal
 
 https://t.co/CvTlYUt6Pn",The merger of Cigna and Express Scripts,AGAINST
Icahn highlights Amazon threat in bid to block Cigna-Express Scripts deal: Activist investor Carl Icahn on Tuesday… https://t.co/JhF1S8NnBS,The merger of Cigna and Express Scripts,AGAINST
"Icahn to vote against Cigna's acquisition of Express Scripts, report says.
 
 #Cigna #ExpressScripts
 https://t.co/qv5670r08v",The merger of Cigna and Express Scripts,AGAINST
Investor Carl Icahn will send an open letter to the shareholders of insurer Cigna Corp. $CI asking them to vote aga… https://t.co/IQNWGaoW5I,The merger of Cigna and Express Scripts,AGAINST
"Carl Icahn recommends Cigna's shareholders vote against Express Scripts purchase, in part because of the ""highly fl… https://t.co/IWJ2uaVyGy",The merger of Cigna and Express Scripts,AGAINST
"Icahn Pooh-Poohs Cigna–Express Scripts Deal, Citing Amazon's Specter https://t.co/eUSUjcqri4",The merger of Cigna and Express Scripts,AGAINST
"Carl Icahn argues that Cigna is paying too high a price for Express Scripts, whose business revolves around strikin… https://t.co/OkxZlnRmrM",The merger of Cigna and Express Scripts,AGAINST
"Carl Icahn: Cigna ""purchasing Express Scripts may well become one of the worst blunders in corporate history""… https://t.co/xczk76wEqC",The merger of Cigna and Express Scripts,AGAINST
"Slow down, you move to fast. You've got to make the activism laaasst.
 
 Icahn to Block $54B Cigna-Express Scripts M… https://t.co/ydQAzpBA9I",The merger of Cigna and Express Scripts,AGAINST
Icahn won't solicit votes against Cigna-Express Scripts deal https://t.co/6RRmzkUZZS https://t.co/RAPUGy1jMp,The merger of Cigna and Express Scripts,AGAINST
"Icahn Pooh-Poohs @Cigna @ExpressScripts Deal, Citing @Amazon's Specter - Amazon could challenge the very existence… https://t.co/qm1b99voCP",The merger of Cigna and Express Scripts,AGAINST
CARL ICAHN: The $67 billion Cigna-Express Scripts merger may 'rival the worst acquisitions in corporate history' https://t.co/NGavU7C06G,The merger of Cigna and Express Scripts,AGAINST
"Icahn warns against Cigna-Express Scripts merger: ""The PBM model is 'ripe for disruption,' Icahn said, and Amazon '… https://t.co/k8flqHa1tq",The merger of Cigna and Express Scripts,AGAINST
The Wall Street Journal: Carl Icahn to go public with his opposition to Cigna-Express Scripts merger… https://t.co/YC2AW2pny1,The merger of Cigna and Express Scripts,AGAINST
"Carl Icahn called the Cigna takeover of Express Scripts a “folly” in an open letter to Cigna shareholders, arguing… https://t.co/TubRjzj8wS",The merger of Cigna and Express Scripts,AGAINST
"📣 Carl Icahn: Cigna-Express Scripts Deal Just Doesn’t Make Any Sense
 
 https://t.co/gzFBlU7POE
 
 🗞️ First Hit the… https://t.co/3JJKEFWfLV",The merger of Cigna and Express Scripts,AGAINST
Carl Icahn calls on fellow Cigna shareholders to oppose health insusrer's proposed acquisition of Express Scripts a… https://t.co/ahS0UN36ec,The merger of Cigna and Express Scripts,AGAINST
Carl Icahn to Publicly Oppose $54 Billion Cigna-Express Scripts Deal https://t.co/fyfZFpueWL,The merger of Cigna and Express Scripts,AGAINST
STAT: STAT Plus: Pharmalittle: EMA to lose more staff than expected over Brexit move; Icahn objects to Cigna takeo… https://t.co/MeYY5mrAkf,The merger of Cigna and Express Scripts,AGAINST
Icahn going public with opposition to Cigna/Express Scripts deal - WSJ $IEP $CI $ESRX https://t.co/3TqDwRxUjU https://t.co/cgaegbEPaA,The merger of Cigna and Express Scripts,AGAINST
"Carl Icahn has sizable stake in Cigna, plans to vote Against Express Scripts Deal https://t.co/Zl2qtwZfjA",The merger of Cigna and Express Scripts,AGAINST
"Carl Icahn urges Cigna shareholders to vote against the Express Scripts deal, citing regulatory hurdles and the gro… https://t.co/SbFEK4aJ0u",The merger of Cigna and Express Scripts,AGAINST
Icahn is going to say that “Cigna is dramatically overpaying for a highly challenged Express Scripts that is facing… https://t.co/EQked5FxmM,The merger of Cigna and Express Scripts,AGAINST
"Corporate mergers crumbling today: Tribune/Sinclair, Rite Aid/Albertsons, and who knows where Cigna/Express Scripts is headed?",The merger of Cigna and Express Scripts,AGAINST
"$CI $ESRX:
 
 The Wall Street Journal: Carl Icahn dials down his opposition to Cigna-Express Scripts deal:
 
 https://t.co/TM48l0qoRi",The merger of Cigna and Express Scripts,AGAINST
#HealthIT #HealthcareIT STAT Plus: Pharmalittle: Icahn dealt setbacks in bid to derail Cigna deal for Express Scrip… https://t.co/BeTMMx8mLx,The merger of Cigna and Express Scripts,AGAINST
"#WeekendReview US: Carl Icahn to block US$54b Cigna-Express Scripts merger
 https://t.co/0f9ENyBvic",The merger of Cigna and Express Scripts,AGAINST
Famed activist investor Carl Icahn published a searing letter Tuesday opposing Cigna&amp;#039;s $54 billion acquisition… https://t.co/qRK7YfVo85,The merger of Cigna and Express Scripts,AGAINST
Icahn Opposes Cigna-Express Scripts Deal Citing Amazon And 'Flawed' PBM Rebates https://t.co/IlezHQKumd,The merger of Cigna and Express Scripts,AGAINST
Activist investor Carl Icahn is urging other Cigna shareholders to vote against its deal to buy Express Scripts… https://t.co/oKvtfbUreS,The merger of Cigna and Express Scripts,AGAINST
Express Scripts shares take big hit on news of Carl Icahn buying stake in Cigna. $ESRX https://t.co/l1CaZWhGZo https://t.co/dLcr9S1GAK,The merger of Cigna and Express Scripts,AGAINST
"Carl Icahn will oppose the Cigna, Express Scripts deal. Here's what else we're watching this morning. https://t.co/wUCiHXzUGZ",The merger of Cigna and Express Scripts,AGAINST
"Icahn, with sizable stake in Cigna, to oppose Express Scripts acquisition: WSJ https://t.co/CpomghYSH1",The merger of Cigna and Express Scripts,AGAINST
Here's the just-released 400+ page merger proxy S-4 filing from @Cigna  $CI @ExpressScripts $ESRX. Enjoy!… https://t.co/ES8E0IYxsD,The merger of Cigna and Express Scripts,FAVOR
Cigna nears deal for Express Scripts https://t.co/wg7P0JTuj2 $CI $ESRX $ANTM,The merger of Cigna and Express Scripts,FAVOR
Cigna bought out Express Scripts? Omg,The merger of Cigna and Express Scripts,FAVOR
Cigna Corporation and Express Scripts Holding Company today announced that they have entered into a definitive agre… https://t.co/xb6flomd5z,The merger of Cigna and Express Scripts,FAVOR
Cigna to acquire Express Scripts for $67 billion https://t.co/xpsqzqm1hn via @HC_Finance,The merger of Cigna and Express Scripts,FAVOR
Cigna to buy Express Scripts in $67B deal https://t.co/35r9VAlLfm via @FierceHealth https://t.co/vWAZVoKYD4,The merger of Cigna and Express Scripts,FAVOR
"As @Cigna makes a bid for @ExpressScripts, US employers are eager to see how they'll be affected. @Mercer's Raymond… https://t.co/1dtYJTNGNa",The merger of Cigna and Express Scripts,FAVOR
Cigna will acquire Express Scripts in a cash and stock transaction valued at approximately $ 67billion… https://t.co/mfOdrBKI7D,The merger of Cigna and Express Scripts,FAVOR
"@ExpressScripts $ESRX surges 14% after $CI says set to acquire company for $67 billion.
Our analysis showed this as… https://t.co/KdNSHoYl9S",The merger of Cigna and Express Scripts,FAVOR
Everybody’s gettin’ together: Cigna buys Express Scripts for $52B https://t.co/SeqK0zzv3H via @Hustle_Says,The merger of Cigna and Express Scripts,FAVOR
Cigna to buy St. Louis-based Express Scripts https://t.co/WlLXFrVBzq https://t.co/dhG6fAzEgf,The merger of Cigna and Express Scripts,FAVOR
#Cigna to Acquire Express Scripts #PBMs #healthcarecosts https://t.co/7jWFeZUHog https://t.co/5q1RrseaTK,The merger of Cigna and Express Scripts,FAVOR
#Healthcare industry news --&gt; Cigna to buy Express Scripts for $52 billion. https://t.co/R9PGKbq7qU,The merger of Cigna and Express Scripts,FAVOR
ICYMI: Cigna to acquire Express Scripts in $67 billion deal https://t.co/NH0IYmXwr0 https://t.co/GsT8Nk70DF,The merger of Cigna and Express Scripts,FAVOR
Cigna will acquire Express Scripts in a cash and stock transaction valued at approximately $67 bn… https://t.co/u6Zt9GMqvs,The merger of Cigna and Express Scripts,FAVOR
Cigna is buying massive pharma middleman Express Scripts for $67 billion in a move that changes the industry as we… https://t.co/6IoGpLCuxO,The merger of Cigna and Express Scripts,FAVOR
Health #insurer Cigna (.@Cigna) today announced plans to acquire pharmacy benefit manager Express Scripts (.… https://t.co/ViTaAm4MlI,The merger of Cigna and Express Scripts,FAVOR
Cigna to acquire Express Scripts for $67 billion https://t.co/tUpqeANPjb via @HC_Finance,The merger of Cigna and Express Scripts,FAVOR
"Cigna is buying Express Scripts, the nation’s largest pharmacy benefit manager, for $52 billion. What role do pharm… https://t.co/bgvqoKIpMW",The merger of Cigna and Express Scripts,FAVOR
"Deals , deals ...CI ( Cigna ) buying ESRX( Express Scripts) for combo of cash($48.75 ) and stock( 0.2434shr)",The merger of Cigna and Express Scripts,FAVOR
CVS &amp; Aetna shareholders both voted to approve $CVS-$AET deal. But a lot has changed since then. Cigna wants to buy… https://t.co/bdrjszFPy8,The merger of Cigna and Express Scripts,FAVOR
Shared via NYT: Cigna to Buy Express Scripts in $52 Billion Health Care Deal,The merger of Cigna and Express Scripts,FAVOR
"This is a big one: Cigna is reportedly nearing a deal to buy Express Scripts, could be announced as early as today.… https://t.co/qEpT3Z2d1d",The merger of Cigna and Express Scripts,FAVOR
Cigna to acquire Express Scripts in $67B deal https://t.co/OFxzRnSj8Y,The merger of Cigna and Express Scripts,FAVOR
Cigna Is Buying Express Scripts in a $54 Billion Health Industry Deal Another move toward consolidation between ins… https://t.co/OyTHOFqLiM,The merger of Cigna and Express Scripts,FAVOR
Cigna to buy Express Scripts in $67B deal https://t.co/alXsrKoO6U via @FierceHealth,The merger of Cigna and Express Scripts,FAVOR
"#Cigna (CI US) is said to near deal to buy #ExpressScripts (ESRX US), the Wall Street Journal reported. A deal coul… https://t.co/MrGlAhNdKA",The merger of Cigna and Express Scripts,FAVOR
"#Cigna and Express scripts, responsible for #healthcare of 80 million Americans, to merge | #pharmacy https://t.co/bBdz9hPf5X",The merger of Cigna and Express Scripts,FAVOR
Shared via NYT: Cigna to Buy Express Scripts in $52 Billion Health Care Deal,The merger of Cigna and Express Scripts,FAVOR
Cigna makes bid to buy drug plan middle man Express Scripts https://t.co/KiEJCeF9TB https://t.co/vARD89Fnvz,The merger of Cigna and Express Scripts,FAVOR
#UPDATE Health service provider Cigna says it had reached an agreement to acquire pharmacy benefits manager Express… https://t.co/WVRIoePFuj,The merger of Cigna and Express Scripts,FAVOR
"BREAKING: Cigna is nearing deal to acquire Express Scripts in deal that could be announced Thursday - Dow Jones

https://t.co/YKho1O67Ek",The merger of Cigna and Express Scripts,FAVOR
Health insurer Cigna to buy Express Scripts for $52 billion https://t.co/MWntotXv5u,The merger of Cigna and Express Scripts,FAVOR
"Whoa! Cigna Nears Deal to Buy Express Scripts, Deal could be announced as soon as Thursday

https://t.co/roOUN7vP06 $CI $ESRX $CVS $AET",The merger of Cigna and Express Scripts,FAVOR
"@Cigna drops 9% after offering to acquire $ESRX for $67 billion in cash-stock deal. Based on our #CycleAnalysis, th… https://t.co/FHY85m0TG3",The merger of Cigna and Express Scripts,FAVOR
.@Cigna will acquire @ExpressScripts in a $67 billion deal. The deal brings health benefits and pharmacy benefits u… https://t.co/CneK5kbDxB,The merger of Cigna and Express Scripts,FAVOR
Health insurer Cigna to buy Express Scripts for about $53 billion (Reuters) - Cigna Corp https://t.co/fiAzhAnrGA @silewconsulting @blacq2,The merger of Cigna and Express Scripts,FAVOR
#Healthcare Mergermania (and fear of @amazon) continues: @Cigna to acquire @ExpressScripts for $67B #healthItchicks… https://t.co/m1lLG0Dp7x,The merger of Cigna and Express Scripts,FAVOR
"Cigna Announces Proposed Acquisition of Express Scripts, Quickening the Pace of Vertical Mergers in the Healthcare… https://t.co/CZkFA3onT2",The merger of Cigna and Express Scripts,FAVOR
"Cigna is buying Express Scripts, a deal valued at about $67 billion https://t.co/pgHDcGRMWT",The merger of Cigna and Express Scripts,FAVOR
New post (Cigna to Buy Express Scripts in $52 Billion Health Care Deal) has been published on… https://t.co/sJ6yldiYnP,The merger of Cigna and Express Scripts,FAVOR
@Cigna @USCongressTwts Cigna announced that it will acquire the equity of @ExpressScripts Scripts for $52- $54 bill… https://t.co/8Ue3AjJmi9,The merger of Cigna and Express Scripts,FAVOR
#BREAKING #Cigna announces #acquisition of Express Scripts for $67 billion $ci $esrx https://t.co/1n2rnuZXNs,The merger of Cigna and Express Scripts,FAVOR
Health insurer Cigna is close to buying Express Scripts: Report #markets #buyout #finance $CI $ESRX #Health  https://t.co/jqbjysVEg8,The merger of Cigna and Express Scripts,FAVOR
"#Insurance company #Cigna announced the purchase of pharmacy benefit manager Express Scripts, which operates as the… https://t.co/2kRYDyNwIG",The merger of Cigna and Express Scripts,FAVOR
BREAKING: Health insurer Cigna to buy pharmacy benefits manager for Express Scripts for about $52 billion.,The merger of Cigna and Express Scripts,FAVOR
Cigna will acquire Express Scripts in a cash and stock transaction valued at approximately $67 bn… https://t.co/wALACKhFum,The merger of Cigna and Express Scripts,FAVOR
"Health insurer Cigna is nearing a deal to buy Express Scripts, a pharmacy-benefit manager valued at $41 billion
https://t.co/hpYnlSXFap",The merger of Cigna and Express Scripts,FAVOR
#Cigna to Acquire Express Scripts #PBMs #healthcarecosts https://t.co/WoKQRVpD16,The merger of Cigna and Express Scripts,FAVOR
"#BREAKING: Major #STL area business, @ExpressScripts, has come to a sale agreement with CT-based insurance company… https://t.co/YFJhRZS5bQ",The merger of Cigna and Express Scripts,FAVOR
Cigna is buying Express Scripts for more than $50B https://t.co/Zhh8swuJNo $CI $ESRX,The merger of Cigna and Express Scripts,FAVOR
"Cigna expects the $52 billion merger with Express Scripts to close by the end of 2018, but an ongoing review by the… https://t.co/S6tSx0KC3C",The merger of Cigna and Express Scripts,FAVOR
Cigna Is Nearing A Deal to Buy Express Scripts -- Sources $CI $ESRX,The merger of Cigna and Express Scripts,FAVOR
The health insurance giant Cigna has agreed to buy the pharmacy benefits manager Express Scripts https://t.co/p8R0EC3m2u,The merger of Cigna and Express Scripts,FAVOR
Cigna to Buy Express Scripts in Big PBM Move - https://t.co/z2ZY4dssD5 -,The merger of Cigna and Express Scripts,FAVOR
"With Standalone PBMs Under Fire, Cigna Closes In On Express Scripts via @forbes https://t.co/amsAGOPA3T $CI $ESRX #PBM",The merger of Cigna and Express Scripts,FAVOR
#ICYMI $CI plans to buy $ESRX for a cool $67B https://t.co/Nr1kVLJFS6 via @healthcaredive,The merger of Cigna and Express Scripts,FAVOR
Runaway costs prompt Cigna to purchase Express Scrips for $67 billion $CI $ESRX https://t.co/CHtMk8UUa4 reputationbank,The merger of Cigna and Express Scripts,FAVOR
"To recap:

CVS buys Aetna for $69B in October

Cigna buys Express Scripts for $54B in March

Walmart in talks to bu… https://t.co/hl1P5H8ATU",The merger of Cigna and Express Scripts,FAVOR
