Tweet,Target 1,Stance 1
"@POTUS -- who cannot win fair &amp; square -- says, Russia, if you're listening, please help me again! Co-conspirators in the @GOP say election cheating is OK with them! #hypocrites #VoteThemAllOut #Trump",Donald Trump,AGAINST
"The authority Trump has gained through the emergency response to the coronavirus has vastly reduced the potential for corruption, and every sign indicates that Trump is already engaging in systemic corruption.",Donald Trump,AGAINST
#RespectTheFirstLady #Trump #MelaniaTrump #MelaniaAntoinette #WednesdayWisdom How can this hypocrite claim 2 work 4 children while her husband has in in children in cages holding childrenemotionally traumat hurts them for years? She is 100% EVIL like the entire,Donald Trump,AGAINST
"Whatever it is, I didn't lick it off the grass. #WeCanTakeThem #Trump",Donald Trump,AGAINST
"Keep lying - the more you lie, the more evidence is presented against you - such a smart man # #! #Trump",Donald Trump,AGAINST
"Another trump Projection. Its all he does. Lies. And you fall for it. Where have you been. #Trump makes these deals constantly. And, none of them ask for clearance. Youre so obviously easily bought and bribed.",Donald Trump,AGAINST
"RT if you want to see Bill Barr prosecuted for his # and and his actions to undertake corrupt, politically motivated dismissals! And at the same time ALL members of the #Trump MUST face # same too, because NO person is above the law! #MAGA!",Donald Trump,AGAINST
For this #fakepresident it's not the 1st time to line his pockets 1st. # Donald Trump's 'Apprentice'-worthy showdown with airline CEOs : via @AOL,Donald Trump,AGAINST
"Hey Trump, thought you believed that the only reason for a government shutdown is the President? What the...... are you? Why dont you go back a few years, we have it on tape! #AlertTheDaycareStaff #TrumpResgin #resign",Donald Trump,AGAINST
"Birx, Central Park 5, inauguration numbers, if we betting on false statements you should resign and take all you bought with you! You & family included! #TrumpShouldResign #TrumpCollusion #Trump",Donald Trump,AGAINST
"Lets see how many American made cars Koreans buy. If its a good deal, America gets screwed. # # # #. #GrifterTrump #PutinsPuppet",Donald Trump,AGAINST
"He belongs in prison, not in the White House, right with most of his BFFs in the #Republican party and the remaining members of the #BushCrimeFamily #Trump",Donald Trump,AGAINST
@realDonaldTrump looks like you better talk to Jared about his shithole apts! # # # # #! #slumlordkushner,Donald Trump,AGAINST
"And we are on a path for next recession, our country has never been so divided and civil war, trump is and has always be a failure and eventually will destroy OUR COUNTRY if him and the #Trump is not removed #WorstPresidentEver # # # #President",Donald Trump,AGAINST
Dear @realDonaldTrump you may desire to have to sing a song with your staff and cabinet and other inept people members? #IMPOTUS45 #GOPComplicitTraitors,Donald Trump,AGAINST
Not until after the election will Trump go to the Mueller House. The evidence in Muellers report will be beyond question. Hell also have the support of the GOP then. #MuellerInvestigation,Donald Trump,AGAINST
"That's a line? You got nothing better? Like, ""I wasn't aware the check I signed was for campaign finance violations."" Guess Trump is right, you DO have the worst judgement of anyone. #Trump #. #TrumpEqualsFailure #trumpequalsloser #Trump",Donald Trump,AGAINST
Can you imagine the holy hell if this was Chelsea Clinton? #kremlinbarbie #trumpsaretraitors #Trump,Donald Trump,AGAINST
Just imagine how are country would be if we didnt have @realDonaldTrump @VP @ @GOP and @ @ # @GOP in charge..the world would be a better place...#dreamer,Donald Trump,AGAINST
"Besides all the other crimes #Trump #GOP did, forget about #MuellerReport 4 a min, these kids are so important. Innocent babies, these children. There are no words for this atrocity. @SecNielsen all who helped must be held accountable",Donald Trump,AGAINST
"We will. We will also hold Trump accountable for his rights offenses, obstruction of justice, etc. Keep looking the other way to his crimes. He will be held accountable. #ImpeachTheMF #ImpeachDonaldTrump # # # #Trump",Donald Trump,AGAINST
It is so obvious when @SpeakerPelosi smiles @SenSchumer smiles after seeing the trump con game get it they R playing us as we keep paying 4 their entitled lives when #Trump ignores R laws! I R calling them they by playing us ALL! # # THEYTING THEIR ENTITLED LIVES ON R BACK,Donald Trump,AGAINST
"We have enough shady side stories in Trumps wake for a, I dunno... a hundred Murder She Wrote episodes. #ETTD Everything Trump Touches Dies #Epsteined",Donald Trump,AGAINST
"@realDonaldTrump You can fool some of the people some of the time. But not all of the people all of the time. The FBI, Google CNN are calling you on your lies as are most news organizations. # # # #.",Donald Trump,AGAINST
"There are just never enough old white men, evangelicals and Russians around tRump and his regime. #Sem.",Donald Trump,AGAINST
Im someone has NOT forgotten the fact Trump has not provided his tax returns. # # # # #.,Donald Trump,AGAINST
But they are! Keepuckle up 45! Its gonna be a longy ride! #MuellerKnowsEverything #TheHouseWillInvestigate #ConstitutionalCrisis #Trump,Donald Trump,AGAINST
Of course. Russia and #Trump are the same. the the tapes. Gotta be much more than gay because No one cares about that. #goprussianassets #trumpkidscorruption #trumprussianasset,Donald Trump,AGAINST
"Hey @DonaldJTrumpJr How ya gonna spin this one? Reality sux, you you # # you. #LockThemAllUp",Donald Trump,AGAINST
62.5 million American literally did not in the 2016 election. #Trump,Donald Trump,AGAINST
@RandPaul dont start throwing stones on this - oh HELL HELL NO! You and @LindseyGrahamSC are @realDonaldTrump sycophants and on his #Trump making all shades of nice with the Russians. You. Are. Complicit.,Donald Trump,AGAINST
Why doesnt Trump talk about Russian Mobster Murdering US Americans? Because he is in bed with them. #TREASON,Donald Trump,AGAINST
"Yes, weve heard that thuggery and thinly veiled threats are quite prominent. Watch the look of fear on Zelenskys face while @realDonaldTrump says hell hook him up with Putin. Pure thuggery w/thinly veiled threats.",Donald Trump,AGAINST
American are are rotting in the fields while the taxpayers are repeatedly forced to bailout the farmers. Trump is incapable of caring for America while on his knees to Russia. #GOPTraitors,Donald Trump,AGAINST
"Please @, let TODAY be the day you bring Trump down and save the United States! PLEASE!!! #MuellerTime",Donald Trump,AGAINST
Not as weird as secret meetings at Trump Tower with Russian spies. #LockThemUp,Donald Trump,AGAINST
Actually he divested himself from his properties to any foreign political dignitary/emissary who stays in/on #Trump property violates the emoluments clause,Donald Trump,AGAINST
When jr. Is indicted it will be a joyous occasion. Just. Stop. #trms #maddow #Trump,Donald Trump,AGAINST
"There are so many things wrong with this tweet, I dont even know where to start. MAGA folks are seriously brainwashed by #Trump",Donald Trump,AGAINST
"Hell, I want to know what Putin has in #realDonaldTrump besides the OBVIOUS COLLUSION!! #DirtyDirtyDonald #FecklessLindsay #PutinApproved",Donald Trump,AGAINST
Not the GOP! #Trump #CriminalGOP #partyoftraitors #GOP # # # # # #Republican Trump slams media for failing to cover the positive aspects of Trump's child detention policy via @thinkprogress,Donald Trump,AGAINST
#Trump says # House has made formal request to John Bolton to keep him from pub... via @YouTube @GOP fail every day in their moral obligation to their fellow citizens that #Impeached45 @realDonaldTrump racketeers. Unfit for Office.,Donald Trump,AGAINST
"@realDonaldTrump, Stay there in Argentina! We want you Immediately Impeached! You are a disgrace &amp; despicable! Your entire #Trump needs to get out of the WH! Traitorous Spy Criminal Collusion Conspiracy Money Laundering Obstruction of justice Emoluments Clause Viol!",Donald Trump,AGAINST
"It is trending, you dumbholes. Its just being pushed by the people who are calling it out for the bullshit it is. #MAG. #ImpeachmentNow #Trump",Donald Trump,AGAINST
The #Trump is full of pathalogical liars. Would be a fool to trust any one of them.,Donald Trump,AGAINST
Cant say you were right or wrong as you are a journalist & our own President is a criminal(so stating the C word is petty when we have a #Trump )-but what I know for sure is that your description is accurate. #LIEGATE #basta #@iamsambee # @ # #Trump,Donald Trump,AGAINST
"Yes, kids in the #Trump cult are cruel... Maturity comes later in life in this grifter criminal.",Donald Trump,AGAINST
"Great - maybe youll have time to get some work done instead of watching tv and tweeting, tRUMPy! #ResignNowTrump #TrumpDeathToll120K #ByeDon2020",Donald Trump,AGAINST
"ACLU to launch first-ever 2020 election campaign - The Hill. Thank you @ACLU! With your help getting people registered to vote, we can get the #CorruptGOP out! We need more #millennials to vote! #Trump",Donald Trump,AGAINST
I can see why Trump loves #Kavanaugh so much. Why would anyone want to be associated with a a # #ile?,Donald Trump,AGAINST
Send her back with her chain migration family. Lock her up with the rest of the #Trump,Donald Trump,AGAINST
"#Resist the orange whiner in the Orange House. I hair day every day. Not to, I have no hair. #Resistance #Trump #Resirus #TrumpRecession #TrumpPandemicFailure #Trump",Donald Trump,AGAINST
Interesting LIE OF THE HOUR. The @gop has had control of all 3 branches of government. Of course his base would never understand what this means. #LOCKHIMUP #Trump,Donald Trump,AGAINST
"June 7 2016 August 21 23 July 31 2017 September 5 7 2018 November 29 2018 #TheResistance #Trump #IvankasEmails #Trump # # #realDonaldTrump Donny worry, Ivanka and you are going to jail and that will make America great again",Donald Trump,AGAINST
"Come on @GOP just remember who started this, you must read the definition for Emoluments graft and corruption and evidence on #Trump before you start this ""mudslinging campaign"" #TrumpCrimeFamilyForPrison",Donald Trump,FAVOR
"#DictatorTrump #Trump Is a Dictator Trump Asking him to have a coordinated focus on ALL USA,, that the, to SPREAD can be MINIMIZED OR EVEN CONTROLLED, Is what the Federal Gov. is for But Having him as a Carte Blanche DICTATOR IS DIFFERENT!",Donald Trump,AGAINST
