Tweet,Target 1,Stance 1
"Northwell Health, Cigna approve new agreement: https://t.co/h7Qo7HaEIC

NEW HYDE PARK, N.Y., Dec. 7, 2017 /PRNewswi… https://t.co/sLAjQkvj4B",The merge of Company Cigna and Company Express Scripts,NONE
Cigna to Buy Express Scripts in Big PBM Move - https://t.co/z2ZY4dssD5 -,The merge of Company Cigna and Company Express Scripts,FAVOR
"Pre-Market Technical Scan on Health Care Plans Equities — Centene, Cigna, CVS Health, and Express Scripts #mining https://t.co/kSsGTxKxoA",The merge of Company Cigna and Company Express Scripts,NONE
India Dealbook: Manipal to buyout TTK’s stake in Cigna TTK; Info Edge ups stake in Canvera https://t.co/g68ziYjYV6,The merge of Company Cigna and Company Express Scripts,NONE
Justice Department to Review Cigna’s Bid to Buy Express Scripts https://t.co/wz2KDPh4cp,The merge of Company Cigna and Company Express Scripts,AGAINST
"$AMZN $CI $ESRX:

Cigna Reportedly Nearing Blockbuster Bid for Express Scripts:

https://t.co/H2PxAG6G2t",The merge of Company Cigna and Company Express Scripts,FAVOR
"@wsjournal @huffingtonpos13 @wvgazettemail Yesterday morning, Cigna CI announced that it will acquire the equity of… https://t.co/MKKPOlHBeg",The merge of Company Cigna and Company Express Scripts,FAVOR
No Q Pharmacy accepting insurances like Medicare Medicaid  CVS health  Optum CIGNA Express  scripts United heatlhca… https://t.co/IP0bj6nHhz,The merge of Company Cigna and Company Express Scripts,NONE
Runaway costs prompt Cigna to purchase Express Scrips for $67 billion $CI $ESRX https://t.co/T9kpgx3DSG,The merge of Company Cigna and Company Express Scripts,FAVOR
"NEW Article:  ""Cigna To Purchase Express Scripts: Stocks Heading Opposite Ways"" - https://t.co/gc0nfF4Psp  by… https://t.co/AHbbsu0EmG",The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna’s Proposed Acquisition of Express Scripts Faces Antitrust Review https://t.co/CAQopHgK88,The merge of Company Cigna and Company Express Scripts,AGAINST
Cigna acquiring Express Scripts in $67B deal: https://t.co/96F1gATieD @BioPharmaDive,The merge of Company Cigna and Company Express Scripts,FAVOR
"The agreement taps ValoremRx for specialty drugs to ""simplify the global supply chain and lower costs"" https://t.co/en20l14ER8 $ESRX $WBA",The merge of Company Cigna and Company Express Scripts,NONE
"Justice Department asks Cigna, Express Scripts for additional information https://t.co/1uujJHRWSX",The merge of Company Cigna and Company Express Scripts,AGAINST
Express Scripts Holding Co stock soars on US$54bn CIGNA takeover deal - Express Scripts Holding Co (NASDAQ:ESRX) st… https://t.co/ni2ECrNPhF,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna to Buy Express Scripts in $52 Billion Health Care Deal (NYT) https://t.co/2Dy6JZe1nL,The merge of Company Cigna and Company Express Scripts,FAVOR
Why DOJ must block the Cigna-Express Scripts merger - The Hill https://t.co/sTaeCevJRE,The merge of Company Cigna and Company Express Scripts,AGAINST
Confused. Neither $CI or $HUM are up. I thought these deals were dead. No? Maybe they can merge with other smaller… https://t.co/ubT7kozCyX,The merge of Company Cigna and Company Express Scripts,NONE
New post (Cigna to spend about $52 billion for Express Scripts) has been published on https://t.co/gzC9VsBNpz -… https://t.co/o7eFJHTKhu,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna $CI Reportedly Nearing Blockbuster Bid for Express Scripts $ESRX https://t.co/PxwY2Yuki7 via @TheStreet,The merge of Company Cigna and Company Express Scripts,FAVOR
"$ESRX (+17.6% pre) Cigna $CI Agrees to Buy Express Scripts for More Than $50 Billion - WSJ

https://t.co/T8n8Y7ZnW5",The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna to Buy Express Scripts in $52 Billion Health Care Deal https://t.co/Q4G0N1AI9S,The merge of Company Cigna and Company Express Scripts,FAVOR
"Bausch + Lomb Signs Agreement With Express Scripts, Expanding Insurance Coverage of Vyzulta https://t.co/SvFp2lkIAW",The merge of Company Cigna and Company Express Scripts,NONE
Cigna buying Express Scripts for $67 billion https://t.co/dyJCAEChr9,The merge of Company Cigna and Company Express Scripts,FAVOR
CEO of @Cigna can talk all he wants about #PBMs but they fuel high drug prices further. If this acquisition goes th… https://t.co/iPdZ472Cq4,The merge of Company Cigna and Company Express Scripts,NONE
Cigna  (NYSE:CI) has agreed to acquire Express Scripts (NASDAQ:ESRX) in a cash and stock transaction valued at $67B.  #fmex,The merge of Company Cigna and Company Express Scripts,FAVOR
"#Insurance company #Cigna announced the purchase of pharmacy benefit manager Express Scripts, which operates as the… https://t.co/NPhrJOy1m7",The merge of Company Cigna and Company Express Scripts,FAVOR
Health insurer @Cigna  is poised to acquire mail order dominant PBM @ExpressScripts. All of this is meant to insula… https://t.co/CE7SqjC05Z,The merge of Company Cigna and Company Express Scripts,FAVOR
"#CIGNA rolled a 7 and landed on ""Express Scripts"" which they immediately bought for $54 billion
Meanwhile, consumer… https://t.co/bBKKHYX6Pa",The merge of Company Cigna and Company Express Scripts,FAVOR
"$CVS $AET $CI $ESRX:

Walmart’s Reported Talks With Humana ‘Fairly Unsurprising,’ Says …:

https://t.co/tNy1zwEMgl",The merge of Company Cigna and Company Express Scripts,NONE
@Cigna please get off your high horse and come to a agreement with @WellStarHealth . Not that you care but some of… https://t.co/xHhz3vQwnp,The merge of Company Cigna and Company Express Scripts,NONE
$CI close to buying $ESRX....MA bankers working overtime in health care field,The merge of Company Cigna and Company Express Scripts,FAVOR
Runaway costs prompt Cigna to purchase Express Scrips for $67 billion $CI $ESRX https://t.co/ZOS5ovgyE2 #afp #drugs,The merge of Company Cigna and Company Express Scripts,FAVOR
@doITnow91: CIGNA TO ACQUIRE EXPRESS SCRIPTS FOR $67 BILLION - Journal of Precision Medicine… https://t.co/4FAwJk0QGa,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna to Buy Express Scripts in $52B Deal - https://t.co/UwGK35eVNp @CiscoHealth @CiscoCanada,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna to spend about $52 billion for Express Scripts https://t.co/n2u1B2MWNr https://t.co/tM8qqhStJT,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna is expanding in the Middle East! Following the acquisition of Zurich Insurance ME. We’re excited to create new…https://t.co/mBVsSKgNZb,The merge of Company Cigna and Company Express Scripts,NONE
ETHealthworld | Manipal Group to buyout TTK's stake in Cigna TTK Health Insurance https://t.co/g5FOsanhIe,The merge of Company Cigna and Company Express Scripts,NONE
Drug pricing lawsuit proceeds against Cigna as lawmaker calls for a closer look at Express Scripts deal |... https://t.co/7qa1mlHaBi,The merge of Company Cigna and Company Express Scripts,AGAINST
"Anthem's Cigna takeover bid blocked by federal judge

A federal judge has blocked Anthem's attempt to acquire Cigna… https://t.co/W8mVhRIElw",The merge of Company Cigna and Company Express Scripts,AGAINST
@ExpressScripts to acquire @evicorehc for $3.6 billion https://t.co/gh111bpFFA https://t.co/yWG1R1Kckw,The merge of Company Cigna and Company Express Scripts,NONE
Cigna to acquire Express Scripts for $52B in health care shakeup https://t.co/kg4spzwEzv https://t.co/QZyRDGRGfX,The merge of Company Cigna and Company Express Scripts,FAVOR
“Cigna is buying massive pharma middleman Express Scripts for $67 billion in a move that changes the industry as we… https://t.co/qXpD4VRwIk,The merge of Company Cigna and Company Express Scripts,FAVOR
Express Scripts to Acquire eviCore healthcare; Accelerates Company's Shift to Patient Benefit Management: https://t.co/u6YYYKCo08,The merge of Company Cigna and Company Express Scripts,NONE
Publicly traded health insurer Cigna has agreed to buy the publicly traded pharmacy benefit giant Express Scripts f… https://t.co/GTg88CkHu6,The merge of Company Cigna and Company Express Scripts,FAVOR
"NEW DETAILS: Cigna formally announces $67 billion buyout of Express Scripts

(Via KSDK) https://t.co/BS6eq3HfaF",The merge of Company Cigna and Company Express Scripts,FAVOR
$CI #Cigna Corp. Cigna Reports Decent Membership Growth and Lower Medical Costs; Express Acquisition on Track: Cign… https://t.co/OfWHDgJw9I,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna to acquire Express Scripts for $67 billion https://t.co/bCrubmkbZP via @HC_Finance #healthcare,The merge of Company Cigna and Company Express Scripts,FAVOR
We are happy to have joined a new Insurance Network. Our clinic has now a direct billing agreement with @Cigna. https://t.co/wqDSQBv3iO,The merge of Company Cigna and Company Express Scripts,NONE
"Wow. Another mega channel deal with @Cigna $CI buying @ExpressScripts $ESRX https://t.co/V3pRbYV9We 

It's a long-e… https://t.co/iqy7iMeS1H",The merge of Company Cigna and Company Express Scripts,FAVOR
Health insurer Cigna to spend about $52 billion to acquire the pharmacy benefits manager Express Scripts. https://t.co/wkJZ4kLJCa,The merge of Company Cigna and Company Express Scripts,FAVOR
Scoop: Cigna is nearing a deal to buy Express Scripts. Story coming to WSJ with @danacimilluca $CI $ESRX,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna moves to scoop up the last large independent pharmacy benefits manager Express Scripts in a $54B deal. (ENG) https://t.co/QfmFtKORNJ,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna-Express Scripts deal to face Justice Department review https://t.co/IPUmRfDRPO https://t.co/cBCA6KTCKL,The merge of Company Cigna and Company Express Scripts,AGAINST
Cigna-Express Scripts Move Could Hit Regulatory Snags https://t.co/CtNtc2bNWi,The merge of Company Cigna and Company Express Scripts,AGAINST
@WellStarHealth please work out an agreement with @Cigna  I love my doctors and my insurance.  Think about us.  The customer/patient.,The merge of Company Cigna and Company Express Scripts,NONE
"$CI $ESRX:

Cigna reportedly near deal to acquire Express Scripts:

https://t.co/sOdNwSKjPj",The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna is buying massive pharma middleman Express Scripts for $67 billion in a move that changes the industry as we… https://t.co/bUryzzFveq,The merge of Company Cigna and Company Express Scripts,FAVOR
"Cigna-Express Scripts deal needs congressional oversight, House Democrat says https://t.co/160NI1Sf5K",The merge of Company Cigna and Company Express Scripts,AGAINST
RT @efficacesp: #Cigna #acquires #dental #practice #management biz #Brighter to be “#digital #health engine”… https://t.co/tnTzXgUsFC,The merge of Company Cigna and Company Express Scripts,NONE
@Cigna agrees to Buy Express Scripts for More Than $50 Billion via @WSJ https://t.co/zNhDuyePeH,The merge of Company Cigna and Company Express Scripts,FAVOR
"$CVS $ESRX $CI:

Cigna to Draw Antitrust Scrutiny Amid Wave of Health-Care Deals:

https://t.co/VSjq1cRjxV",The merge of Company Cigna and Company Express Scripts,NONE
#MissouriMinute: House approves tax cut plan; Cigna-Express Scripts deal to face Justice Department.… https://t.co/xPhOgD4IGq,The merge of Company Cigna and Company Express Scripts,AGAINST
"Cigna to Acquire Express Scripts for $67 Billion: BLOOMFIELD, Conn. &amp; ST. LOUIS--(BUSINESS WIRE)--Cigna Corporation… https://t.co/jHHLTFWWae",The merge of Company Cigna and Company Express Scripts,FAVOR
"Will healthcare end up better for patients?

 Amazon, Berkshire Hathaway, JPMorgan Chase &amp; Co., Apple, Cigna, Expre… https://t.co/YhZ1wkwMtj",The merge of Company Cigna and Company Express Scripts,NONE
U.S. appeals court blocks Anthem bid to merge with rival Cigna WASHINGTON A U.S. https://t.co/9MdIipiY7x,The merge of Company Cigna and Company Express Scripts,NONE
"Glenview's Larry Robbins is hot on health care stocks again Larry Robbins picked Express Scripts/Cigna, CVS/Aetna a… https://t.co/1dLtmHZCdX",The merge of Company Cigna and Company Express Scripts,NONE
CVS Health Hopes Partnerships Will Power Growth -- The Motley Fool #stocks $UNH $ESRX $CI https://t.co/OTNwTJNbgE https://t.co/jeUdR4t57O,The merge of Company Cigna and Company Express Scripts,NONE
Good. Deserved. No reason to give Express Scripts a contract without putting out for a bid. No reason for his usele… https://t.co/xmEE7IGVK1,The merge of Company Cigna and Company Express Scripts,NONE
Cigna and Express Scripts Announce Acquisition Agreement https://t.co/yuu13Ini9s #Cigna #ExpressScripts https://t.co/61epf4Zx5V,The merge of Company Cigna and Company Express Scripts,FAVOR
@GOPChairwoman Cigna was the first insurer to charge $750 for my daughter's inhalers through their agreement with E… https://t.co/W0ycGMoEMG,The merge of Company Cigna and Company Express Scripts,NONE
Disability Insurance Lockheed Martin Systems Integration Analyst Wins Long-term Disability Lawsuit against CIGNA https://t.co/2pouoCDKVy,The merge of Company Cigna and Company Express Scripts,NONE
Advisors Capital Management Trimmed Express Scripts Holding Co (ESRX) Holding; Shorts at Cigna (CI) Raised By 24.3...,The merge of Company Cigna and Company Express Scripts,NONE
Cigna to acquire ExpressScripts for $67B https://t.co/ho8gjMjZob,The merge of Company Cigna and Company Express Scripts,FAVOR
Health insurer Cigna is close to buying Express Scripts  https://t.co/mczED4n4ju,The merge of Company Cigna and Company Express Scripts,FAVOR
Cigna agrees to buy Express Scripts for $54 billion in cash and stock https://t.co/PtPXqo2B1H https://t.co/vdXKYT72JY,The merge of Company Cigna and Company Express Scripts,FAVOR
ICYMI: #healthcare #biotechnology Cigna to acquire ExpressScripts for $67B https://t.co/6OPBGInJLi,The merge of Company Cigna and Company Express Scripts,FAVOR
@realDonaldTrump I just lost 2 of 3 breast cancer Dr's due to acquisition. Honor charges $150 copay per office visit so lost CIGNA contract.,The merge of Company Cigna and Company Express Scripts,NONE
"Agents, check out this interesting read about Humana!

Read from Forbes: Buyout Talk Intensifies As Express Scripts… https://t.co/OBJH7O8Oi9",The merge of Company Cigna and Company Express Scripts,NONE
